1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5F00000027CDB621
Is Mission Active?  true
Mission Start:  Mon May 09 10:40:00 MDT 2016
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1076
Total Samples:  56909
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Nov 06 00:00:00 MDT 2016
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
6/25/16 6:40:00 PM,C,23.5
6/25/16 10:40:00 PM,C,8
6/26/16 2:40:00 AM,C,5
6/26/16 6:40:00 AM,C,15.5
6/26/16 10:40:00 AM,C,28.5
6/26/16 2:40:00 PM,C,34
6/26/16 6:40:00 PM,C,30
6/26/16 10:40:00 PM,C,12.5
6/27/16 2:40:00 AM,C,10
6/27/16 6:40:00 AM,C,18
6/27/16 10:40:00 AM,C,35.5
6/27/16 2:40:00 PM,C,38.5
6/27/16 6:40:00 PM,C,33.5
6/27/16 10:40:00 PM,C,16.5
6/28/16 2:40:00 AM,C,15.5
6/28/16 6:40:00 AM,C,20.5
6/28/16 10:40:00 AM,C,37
6/28/16 2:40:00 PM,C,41
6/28/16 6:40:00 PM,C,31
6/28/16 10:40:00 PM,C,16.5
6/29/16 2:40:00 AM,C,16
6/29/16 6:40:00 AM,C,21.5
6/29/16 10:40:00 AM,C,38
6/29/16 2:40:00 PM,C,32.5
6/29/16 6:40:00 PM,C,20
6/29/16 10:40:00 PM,C,16
6/30/16 2:40:00 AM,C,13.5
6/30/16 6:40:00 AM,C,20
6/30/16 10:40:00 AM,C,26.5
6/30/16 2:40:00 PM,C,33.5
6/30/16 6:40:00 PM,C,16
6/30/16 10:40:00 PM,C,12
7/1/16 2:40:00 AM,C,10
7/1/16 6:40:00 AM,C,18
7/1/16 10:40:00 AM,C,29.5
7/1/16 2:40:00 PM,C,34.5
7/1/16 6:40:00 PM,C,25.5
7/1/16 10:40:00 PM,C,14.5
7/2/16 2:40:00 AM,C,13.5
7/2/16 6:40:00 AM,C,20
7/2/16 10:40:00 AM,C,31
7/2/16 2:40:00 PM,C,35.5
7/2/16 6:40:00 PM,C,27.5
7/2/16 10:40:00 PM,C,20
7/3/16 2:40:00 AM,C,17
7/3/16 6:40:00 AM,C,16.5
7/3/16 10:40:00 AM,C,31
7/3/16 2:40:00 PM,C,29.5
7/3/16 6:40:00 PM,C,25.5
7/3/16 10:40:00 PM,C,14
7/4/16 2:40:00 AM,C,8
7/4/16 6:40:00 AM,C,14
7/4/16 10:40:00 AM,C,28
7/4/16 2:40:00 PM,C,26.5
7/4/16 6:40:00 PM,C,27
7/4/16 10:40:00 PM,C,16
7/5/16 2:40:00 AM,C,13
7/5/16 6:40:00 AM,C,17
7/5/16 10:40:00 AM,C,23
7/5/16 2:40:00 PM,C,30
7/5/16 6:40:00 PM,C,22
7/5/16 10:40:00 PM,C,12
7/6/16 2:40:00 AM,C,11
7/6/16 6:40:00 AM,C,17.5
7/6/16 10:40:00 AM,C,24
7/6/16 2:40:00 PM,C,26.5
7/6/16 6:40:00 PM,C,20.5
7/6/16 10:40:00 PM,C,13
7/7/16 2:40:00 AM,C,9
7/7/16 6:40:00 AM,C,14.5
7/7/16 10:40:00 AM,C,26.5
7/7/16 2:40:00 PM,C,31
7/7/16 6:40:00 PM,C,22.5
7/7/16 10:40:00 PM,C,13.5
7/8/16 2:40:00 AM,C,10.5
7/8/16 6:40:00 AM,C,20
7/8/16 10:40:00 AM,C,31
7/8/16 2:40:00 PM,C,32.5
7/8/16 6:40:00 PM,C,27
7/8/16 10:40:00 PM,C,18
7/9/16 2:40:00 AM,C,12
7/9/16 6:40:00 AM,C,16.5
7/9/16 10:40:00 AM,C,31.5
7/9/16 2:40:00 PM,C,33
7/9/16 6:40:00 PM,C,26.5
7/9/16 10:40:00 PM,C,13
7/10/16 2:40:00 AM,C,11.5
7/10/16 6:40:00 AM,C,10.5
7/10/16 10:40:00 AM,C,20
7/10/16 2:40:00 PM,C,25.5
7/10/16 6:40:00 PM,C,16
7/10/16 10:40:00 PM,C,6.5
7/11/16 2:40:00 AM,C,4.5
7/11/16 6:40:00 AM,C,4.5
7/11/16 10:40:00 AM,C,13.5
7/11/16 2:40:00 PM,C,24.5
7/11/16 6:40:00 PM,C,17.5
7/11/16 10:40:00 PM,C,5.5
7/12/16 2:40:00 AM,C,3
7/12/16 6:40:00 AM,C,13
7/12/16 10:40:00 AM,C,26.5
7/12/16 2:40:00 PM,C,23.5
7/12/16 6:40:00 PM,C,14.5
7/12/16 10:40:00 PM,C,11.5
7/13/16 2:40:00 AM,C,6.5
7/13/16 6:40:00 AM,C,13
7/13/16 10:40:00 AM,C,28
7/13/16 2:40:00 PM,C,30.5
7/13/16 6:40:00 PM,C,22.5
7/13/16 10:40:00 PM,C,11
7/14/16 2:40:00 AM,C,7
7/14/16 6:40:00 AM,C,16.5
7/14/16 10:40:00 AM,C,32.5
7/14/16 2:40:00 PM,C,36
7/14/16 6:40:00 PM,C,28.5
7/14/16 10:40:00 PM,C,13.5
7/15/16 2:40:00 AM,C,10.5
7/15/16 6:40:00 AM,C,17.5
7/15/16 10:40:00 AM,C,34
7/15/16 2:40:00 PM,C,37
7/15/16 6:40:00 PM,C,26
7/15/16 10:40:00 PM,C,14
7/16/16 2:40:00 AM,C,14
7/16/16 6:40:00 AM,C,17.5
7/16/16 10:40:00 AM,C,30.5
7/16/16 2:40:00 PM,C,34
7/16/16 6:40:00 PM,C,26.5
7/16/16 10:40:00 PM,C,11
7/17/16 2:40:00 AM,C,10.5
7/17/16 6:40:00 AM,C,16
7/17/16 10:40:00 AM,C,32
7/17/16 2:40:00 PM,C,36
7/17/16 6:40:00 PM,C,29.5
7/17/16 10:40:00 PM,C,16
7/18/16 2:40:00 AM,C,13.5
7/18/16 6:40:00 AM,C,14
7/18/16 10:40:00 AM,C,34
7/18/16 2:40:00 PM,C,37
7/18/16 6:40:00 PM,C,30.5
7/18/16 10:40:00 PM,C,13.5
7/19/16 2:40:00 AM,C,13
7/19/16 6:40:00 AM,C,19.5
7/19/16 10:40:00 AM,C,33.5
7/19/16 2:40:00 PM,C,38
7/19/16 6:40:00 PM,C,30.5
7/19/16 10:40:00 PM,C,15
7/20/16 2:40:00 AM,C,14.5
7/20/16 6:40:00 AM,C,21
7/20/16 10:40:00 AM,C,34
7/20/16 2:40:00 PM,C,37
7/20/16 6:40:00 PM,C,29.5
7/20/16 10:40:00 PM,C,13
7/21/16 2:40:00 AM,C,12
7/21/16 6:40:00 AM,C,19
7/21/16 10:40:00 AM,C,38
7/21/16 2:40:00 PM,C,40
7/21/16 6:40:00 PM,C,34.5
7/21/16 10:40:00 PM,C,20
7/22/16 2:40:00 AM,C,17.5
7/22/16 6:40:00 AM,C,22
7/22/16 10:40:00 AM,C,35.5
7/22/16 2:40:00 PM,C,37
7/22/16 6:40:00 PM,C,29.5
7/22/16 10:40:00 PM,C,12
7/23/16 2:40:00 AM,C,13.5
7/23/16 6:40:00 AM,C,18.5
7/23/16 10:40:00 AM,C,31.5
7/23/16 2:40:00 PM,C,34
7/23/16 6:40:00 PM,C,24.5
7/23/16 10:40:00 PM,C,12.5
7/24/16 2:40:00 AM,C,11
7/24/16 6:40:00 AM,C,18.5
7/24/16 10:40:00 AM,C,33.5
7/24/16 2:40:00 PM,C,38.5
7/24/16 6:40:00 PM,C,31
7/24/16 10:40:00 PM,C,14
7/25/16 2:40:00 AM,C,12.5
7/25/16 6:40:00 AM,C,19
7/25/16 10:40:00 AM,C,36.5
7/25/16 2:40:00 PM,C,39.5
7/25/16 6:40:00 PM,C,29.5
7/25/16 10:40:00 PM,C,22
7/26/16 2:40:00 AM,C,18
7/26/16 6:40:00 AM,C,23
7/26/16 10:40:00 AM,C,39
7/26/16 2:40:00 PM,C,32
7/26/16 6:40:00 PM,C,25
7/26/16 10:40:00 PM,C,17.5
7/27/16 2:40:00 AM,C,15
7/27/16 6:40:00 AM,C,19
7/27/16 10:40:00 AM,C,37.5
7/27/16 2:40:00 PM,C,40
7/27/16 6:40:00 PM,C,28
7/27/16 10:40:00 PM,C,21
7/28/16 2:40:00 AM,C,15.5
7/28/16 6:40:00 AM,C,20.5
7/28/16 10:40:00 AM,C,35.5
7/28/16 2:40:00 PM,C,40
7/28/16 6:40:00 PM,C,31
7/28/16 10:40:00 PM,C,18
7/29/16 2:40:00 AM,C,17
7/29/16 6:40:00 AM,C,21.5
7/29/16 10:40:00 AM,C,38.5
7/29/16 2:40:00 PM,C,39.5
7/29/16 6:40:00 PM,C,32.5
7/29/16 10:40:00 PM,C,18
7/30/16 2:40:00 AM,C,14.5
7/30/16 6:40:00 AM,C,19.5
7/30/16 10:40:00 AM,C,35.5
7/30/16 2:40:00 PM,C,30
7/30/16 6:40:00 PM,C,30.5
7/30/16 10:40:00 PM,C,17.5
7/31/16 2:40:00 AM,C,12
7/31/16 6:40:00 AM,C,15
7/31/16 10:40:00 AM,C,33
7/31/16 2:40:00 PM,C,35
7/31/16 6:40:00 PM,C,29.5
7/31/16 10:40:00 PM,C,17.5
8/1/16 2:40:00 AM,C,13.5
8/1/16 6:40:00 AM,C,15.5
8/1/16 10:40:00 AM,C,33.5
8/1/16 2:40:00 PM,C,38
8/1/16 6:40:00 PM,C,30
8/1/16 10:40:00 PM,C,13.5
8/2/16 2:40:00 AM,C,10.5
8/2/16 6:40:00 AM,C,15
8/2/16 10:40:00 AM,C,36
8/2/16 2:40:00 PM,C,39
8/2/16 6:40:00 PM,C,30.5
8/2/16 10:40:00 PM,C,12
8/3/16 2:40:00 AM,C,12.5
8/3/16 6:40:00 AM,C,14
8/3/16 10:40:00 AM,C,28
8/3/16 2:40:00 PM,C,34.5
8/3/16 6:40:00 PM,C,26.5
8/3/16 10:40:00 PM,C,13.5
8/4/16 2:40:00 AM,C,11.5
8/4/16 6:40:00 AM,C,13
8/4/16 10:40:00 AM,C,31
8/4/16 2:40:00 PM,C,35.5
8/4/16 6:40:00 PM,C,27.5
8/4/16 10:40:00 PM,C,11.5
8/5/16 2:40:00 AM,C,9.5
8/5/16 6:40:00 AM,C,13
8/5/16 10:40:00 AM,C,36
8/5/16 2:40:00 PM,C,34.5
8/5/16 6:40:00 PM,C,26.5
8/5/16 10:40:00 PM,C,18
8/6/16 2:40:00 AM,C,17.5
8/6/16 6:40:00 AM,C,17.5
8/6/16 10:40:00 AM,C,32.5
8/6/16 2:40:00 PM,C,36.5
8/6/16 6:40:00 PM,C,22
8/6/16 10:40:00 PM,C,15
8/7/16 2:40:00 AM,C,13.5
8/7/16 6:40:00 AM,C,12
8/7/16 10:40:00 AM,C,26.5
8/7/16 2:40:00 PM,C,33.5
8/7/16 6:40:00 PM,C,25.5
8/7/16 10:40:00 PM,C,15
8/8/16 2:40:00 AM,C,10
8/8/16 6:40:00 AM,C,13
8/8/16 10:40:00 AM,C,33
8/8/16 2:40:00 PM,C,35
8/8/16 6:40:00 PM,C,26
8/8/16 10:40:00 PM,C,12.5
8/9/16 2:40:00 AM,C,13
8/9/16 6:40:00 AM,C,13.5
8/9/16 10:40:00 AM,C,28
8/9/16 2:40:00 PM,C,31.5
8/9/16 6:40:00 PM,C,23.5
8/9/16 10:40:00 PM,C,9.5
8/10/16 2:40:00 AM,C,8.5
8/10/16 6:40:00 AM,C,10
8/10/16 10:40:00 AM,C,26.5
8/10/16 2:40:00 PM,C,30
8/10/16 6:40:00 PM,C,24
8/10/16 10:40:00 PM,C,11
8/11/16 2:40:00 AM,C,11
8/11/16 6:40:00 AM,C,12.5
8/11/16 10:40:00 AM,C,30
8/11/16 2:40:00 PM,C,33
8/11/16 6:40:00 PM,C,21.5
8/11/16 10:40:00 PM,C,11.5
8/12/16 2:40:00 AM,C,11.5
8/12/16 6:40:00 AM,C,12
8/12/16 10:40:00 AM,C,31
8/12/16 2:40:00 PM,C,36
8/12/16 6:40:00 PM,C,26
8/12/16 10:40:00 PM,C,14
8/13/16 2:40:00 AM,C,11
8/13/16 6:40:00 AM,C,15.5
8/13/16 10:40:00 AM,C,32.5
8/13/16 2:40:00 PM,C,35
8/13/16 6:40:00 PM,C,25.5
8/13/16 10:40:00 PM,C,16
8/14/16 2:40:00 AM,C,11.5
8/14/16 6:40:00 AM,C,14
8/14/16 10:40:00 AM,C,33.5
8/14/16 2:40:00 PM,C,32
8/14/16 6:40:00 PM,C,23.5
8/14/16 10:40:00 PM,C,16.5
8/15/16 2:40:00 AM,C,11.5
8/15/16 6:40:00 AM,C,16
8/15/16 10:40:00 AM,C,37.5
